episode,fatigue,skill_level,task_completion_time,task_complexity,task_type
8561,0.5,2,11.611689264316631,medium,human-only
8562,0.5,2,7.425810359583455,high,collaborative
8563,1.0,1,11.405615185954401,low,collaborative
8564,0.5,1,7.989808023768092,low,robot-only
8565,0.5,2,7.712408648963768,low,collaborative
8566,0.0,2,12.1084142797652,medium,collaborative
8567,0.0,2,9.053966416058929,medium,collaborative
8568,1.0,0,11.60314291134165,low,robot-only
8569,1.0,0,8.878722954094291,medium,collaborative
8570,0.5,0,10.710498802132436,high,human-only
8571,0.0,2,13.609500088222639,low,collaborative
8572,0.0,1,12.824383578708149,low,robot-only
8573,0.5,0,8.167133801266038,low,human-only
8574,0.5,1,7.808353491306228,low,collaborative
8575,0.5,0,10.287636491939397,medium,robot-only
8576,1.0,2,11.286800381438745,high,collaborative
8577,0.0,2,8.473062646090174,medium,collaborative
8578,1.0,1,10.967011000413217,low,collaborative
8579,0.0,0,9.261382202060142,medium,human-only
8580,0.5,0,6.408755442747456,low,human-only
8581,0.5,2,11.944928765723159,low,human-only
8582,0.5,0,9.00582923655759,high,collaborative
8583,1.0,0,11.5491418902939,low,human-only
8584,0.5,1,14.001084839567053,low,human-only
8585,1.0,1,9.183299126142396,medium,human-only
8586,0.5,0,9.012567202880332,medium,human-only
8587,1.0,1,10.726738188144893,medium,collaborative
8588,0.0,0,8.65801072490739,high,collaborative
8589,1.0,1,12.237645470297666,low,robot-only
8590,0.0,2,6.58535234608737,medium,robot-only
8591,1.0,1,11.54388591094393,medium,collaborative
8592,0.5,2,9.520290761787884,medium,collaborative
8593,1.0,2,8.621147954466066,high,collaborative
8594,0.5,1,9.40922632294081,low,collaborative
8595,0.5,2,4.933595696307367,medium,human-only
8596,1.0,0,10.73083065965306,low,human-only
8597,0.5,1,14.21337496314783,low,collaborative
8598,0.0,1,12.137552200662125,medium,collaborative
8599,0.5,1,12.245796299636897,high,collaborative
8600,1.0,1,10.578214984145315,low,human-only
8601,0.5,1,9.44328656780415,medium,robot-only
8602,1.0,0,8.851182080353674,medium,human-only
8603,0.5,1,11.53113547694161,high,human-only
8604,0.5,1,11.046449724726976,high,robot-only
8605,0.5,2,12.851582843252228,high,robot-only
8606,0.5,2,6.183600680067635,high,human-only
8607,0.5,2,9.038944958985162,high,human-only
8608,0.5,0,11.565646520622561,medium,collaborative
8609,0.5,0,8.367753508946185,low,robot-only
8610,1.0,1,9.368786592454416,low,collaborative
8611,0.5,1,10.27981441188899,medium,human-only
8612,1.0,2,11.308209636291762,medium,collaborative
8613,0.0,2,9.697530849045657,medium,human-only
8614,1.0,1,10.80449486048402,medium,collaborative
8615,1.0,1,12.040158423208887,high,collaborative
8616,0.5,2,10.974349665794234,high,collaborative
8617,0.5,0,9.53823187151999,medium,collaborative
8618,1.0,2,8.646173240296722,medium,collaborative
8619,1.0,0,11.412314212936552,medium,human-only
8620,0.5,1,11.288819154684766,low,robot-only
8621,0.5,1,6.438019658979922,medium,collaborative
8622,0.5,1,9.509298760202988,low,human-only
8623,0.5,2,13.505489713073215,low,robot-only
8624,0.5,1,8.80104144381012,low,human-only
8625,0.5,1,9.426158475766867,low,human-only
8626,1.0,1,11.23782546229328,low,robot-only
8627,1.0,0,8.154691939225701,high,robot-only
8628,1.0,2,8.657428252435531,medium,human-only
8629,1.0,2,9.792599690316653,medium,collaborative
8630,0.0,1,8.448516756630584,low,robot-only
8631,1.0,0,11.22458114775481,low,collaborative
8632,0.5,2,12.31681386973294,low,collaborative
8633,0.5,0,9.154708180361053,medium,collaborative
8634,0.5,1,11.44028954198813,high,robot-only
8635,0.5,1,9.511899267174478,low,collaborative
8636,0.5,1,5.5494410096910425,high,collaborative
8637,0.5,1,10.012279618395983,medium,robot-only
8638,1.0,1,8.313180421818236,medium,collaborative
8639,0.0,2,11.493444968281217,low,human-only
8640,1.0,2,9.906917544423878,medium,collaborative
8641,0.5,0,10.257613208090829,medium,collaborative
8642,1.0,1,8.322355413638645,medium,human-only
8643,1.0,0,10.982398257015905,high,robot-only
8644,0.0,1,11.34838948101967,high,human-only
8645,1.0,0,9.89818269586715,low,robot-only
8646,0.5,2,10.379715613595454,low,human-only
8647,0.5,2,8.59829206492853,high,human-only
8648,1.0,1,8.995608981547136,medium,robot-only
8649,0.0,0,8.233674600184205,high,human-only
8650,0.5,2,8.307560120083757,low,collaborative
8651,1.0,0,10.103548183368504,low,human-only
8652,0.5,0,10.955769646497602,low,human-only
8653,0.0,0,7.609822769549005,high,human-only
8654,1.0,2,8.805048262175223,medium,robot-only
8655,0.0,2,8.459473338822429,high,robot-only
8656,1.0,2,8.558868247758173,high,collaborative
8657,1.0,2,9.644170618800837,low,collaborative
8658,0.0,2,13.875085339653992,high,robot-only
8659,1.0,1,11.146790432813276,high,robot-only
8660,0.0,0,10.287474821208194,low,human-only
8661,0.5,2,10.754518961088182,high,collaborative
8662,0.5,1,9.358470869559222,high,collaborative
8663,0.0,0,10.808224316948401,low,robot-only
8664,0.5,0,8.418035997188769,medium,robot-only
8665,1.0,0,8.907323763728746,low,robot-only
8666,0.5,1,8.420060404115414,medium,robot-only
8667,0.0,2,12.214192993959445,medium,human-only
8668,1.0,1,9.47185544913015,low,robot-only
8669,0.0,1,11.384971320593806,high,human-only
8670,1.0,1,12.76397950304886,high,collaborative
8671,0.0,2,8.978914059501236,medium,robot-only
8672,0.5,1,9.689933770388567,medium,human-only
8673,0.5,2,9.09730056101372,low,human-only
8674,0.0,2,7.409623696064356,low,robot-only
8675,1.0,1,7.461416913619372,high,robot-only
8676,0.0,0,9.16780369946143,medium,human-only
8677,1.0,1,11.514361532639217,medium,human-only
8678,0.0,0,12.227036893529329,medium,human-only
8679,0.0,1,13.006506846363862,high,collaborative
8680,1.0,1,10.323159942832628,low,robot-only
8681,0.0,1,11.655584015331174,high,collaborative
8682,0.5,2,8.39888862120565,medium,human-only
8683,0.0,0,13.357837422432535,low,human-only
8684,0.5,1,8.423339420629075,medium,robot-only
8685,0.0,0,11.819298170752084,medium,collaborative
8686,1.0,0,12.27836087707901,low,human-only
8687,1.0,0,8.721176109679746,high,collaborative
8688,0.0,2,11.18898532535811,low,collaborative
8689,0.0,0,8.606790112485433,medium,collaborative
8690,1.0,0,9.778519195739628,high,collaborative
8691,0.0,2,11.142246056598442,high,robot-only
8692,0.0,0,13.479731428550958,high,collaborative
8693,0.5,1,7.531372633819826,low,collaborative
8694,0.0,1,13.864062189981325,high,human-only
8695,1.0,0,9.968101549397415,high,collaborative
8696,1.0,0,9.64060028992929,medium,collaborative
8697,1.0,2,13.096609062813581,low,human-only
8698,1.0,0,8.163962640840616,low,collaborative
8699,0.0,2,6.745380750802017,medium,collaborative
8700,1.0,0,5.073791464683021,medium,human-only
8701,0.5,0,5.398085656015456,medium,collaborative
8702,0.5,1,9.137990627943436,medium,collaborative
8703,0.0,1,10.571139932430476,high,robot-only
8704,1.0,0,10.407064800542338,low,human-only
8705,0.0,0,10.651400493805827,low,human-only
8706,0.0,0,11.526175813760066,medium,robot-only
8707,1.0,1,5.819132946554961,low,collaborative
8708,0.5,2,9.000428930701656,high,collaborative
8709,0.0,1,7.955136113035572,high,robot-only
8710,0.0,1,7.753919475962274,medium,collaborative
8711,0.5,1,9.835024697463513,low,collaborative
8712,1.0,1,13.089012177584278,medium,collaborative
8713,0.5,1,11.6206163613737,high,collaborative
8714,0.0,0,12.043436803831696,low,collaborative
8715,1.0,0,7.023343365450825,high,collaborative
8716,1.0,2,11.759559232462266,low,collaborative
8717,0.5,0,11.550763057569254,medium,robot-only
8718,0.0,2,6.6363421672184275,high,robot-only
8719,1.0,2,6.802602879672296,high,collaborative
8720,0.5,2,8.51152924321978,medium,robot-only
8721,1.0,2,11.612629798243011,low,human-only
8722,0.5,1,11.904108351600554,medium,collaborative
8723,1.0,0,10.13226438518428,low,human-only
8724,0.5,2,10.49031003726708,low,human-only
8725,0.5,0,10.230086014982149,low,collaborative
8726,0.5,0,7.902259729380878,medium,human-only
8727,1.0,0,10.306716356155729,high,human-only
8728,0.5,1,10.722036019911043,low,robot-only
8729,0.0,2,5.821874157437478,medium,robot-only
8730,0.5,1,9.415696259485822,medium,human-only
8731,0.5,1,10.04098057490647,low,human-only
8732,1.0,1,13.889336675519202,high,robot-only
8733,1.0,0,6.164336140878696,low,collaborative
8734,0.5,0,9.814675186276714,low,robot-only
8735,1.0,0,12.18038711420781,high,collaborative
8736,0.0,2,11.931471599808976,low,human-only
8737,1.0,0,9.304057420422115,low,robot-only
8738,1.0,1,12.057515317271587,high,robot-only
8739,0.0,0,6.029582928500091,low,collaborative
8740,0.5,1,11.003098871920594,medium,human-only
8741,1.0,0,10.049856702424929,medium,collaborative
8742,0.5,0,11.424449254429035,high,human-only
8743,0.5,0,11.86913172814546,low,human-only
8744,0.5,2,10.161734045075775,high,human-only
8745,0.5,1,9.227765889075174,medium,collaborative
8746,0.0,1,9.271947308387968,medium,human-only
8747,0.0,0,11.000226892300846,medium,robot-only
8748,1.0,1,10.730093029204463,medium,human-only
8749,0.0,1,9.241621807401668,high,human-only
8750,0.5,0,11.186694654893294,high,human-only
8751,1.0,1,8.076125438560632,low,robot-only
8752,0.0,0,10.433889626967751,high,human-only
8753,1.0,1,11.626658286589201,medium,human-only
8754,0.0,0,9.631726349124412,high,robot-only
8755,0.5,1,9.408794532483647,low,collaborative
8756,0.0,0,10.043572138974394,low,robot-only
8757,0.0,1,11.21649321360637,medium,human-only
8758,0.5,2,8.206385690503495,low,human-only
8759,1.0,0,7.966976783544997,low,human-only
8760,1.0,0,9.500181327058508,low,collaborative
8761,0.5,1,8.241676721972492,medium,robot-only
8762,1.0,1,10.584254591330389,low,human-only
8763,0.5,1,9.61997759440126,medium,collaborative
8764,1.0,1,9.185902148682473,low,human-only
8765,0.5,1,6.839287409572819,medium,human-only
8766,1.0,2,9.976257669243397,medium,collaborative
8767,0.5,1,10.697134674522585,low,human-only
8768,0.5,0,9.805656505290182,high,human-only
8769,0.5,2,9.921033110129972,medium,robot-only
8770,0.5,1,10.078982459422987,low,human-only
8771,0.0,2,16.892690568966543,high,human-only
8772,0.5,1,12.64548669180537,high,human-only
8773,0.5,0,7.066670487992981,low,robot-only
8774,0.5,1,6.389072824522376,high,collaborative
8775,0.5,0,11.330061311609239,low,human-only
8776,1.0,1,9.051919682095413,medium,robot-only
8777,0.5,2,12.537377341799498,high,collaborative
8778,0.5,0,7.09599733071798,low,robot-only
8779,0.0,2,10.3441130255477,medium,robot-only
8780,0.0,1,8.861361969509762,medium,collaborative
8781,1.0,1,10.100186142330566,medium,human-only
8782,1.0,1,12.265820170850908,high,robot-only
8783,0.0,0,13.876033885581144,medium,human-only
8784,1.0,1,8.598908649875968,high,collaborative
8785,0.5,1,11.717157085062471,medium,robot-only
8786,0.5,2,11.902058637935589,high,collaborative
8787,1.0,1,10.656429647390995,low,collaborative
8788,0.5,1,9.428969564214437,medium,human-only
8789,1.0,2,11.114527154998672,low,collaborative
8790,1.0,0,7.576420067517968,low,human-only
8791,0.5,0,12.309157493928375,medium,collaborative
8792,1.0,1,9.339342255442627,low,robot-only
8793,0.5,1,8.264004491537897,medium,collaborative
8794,0.0,2,9.883492696291936,high,human-only
8795,0.5,2,8.97382770465511,medium,human-only
8796,0.0,1,14.829150205595901,medium,collaborative
8797,1.0,1,14.715102518402947,medium,collaborative
8798,0.5,1,6.72317818073688,medium,robot-only
8799,0.0,1,12.108984375352918,high,robot-only
8800,0.0,0,10.281830569353088,high,collaborative
8801,0.0,1,10.440855843685176,low,human-only
8802,0.5,1,9.84468744308321,medium,collaborative
8803,0.5,0,13.251412775551536,medium,robot-only
8804,0.0,1,11.037653704911689,medium,human-only
8805,1.0,1,11.70744291052025,medium,human-only
8806,0.5,2,6.6335002407573445,medium,robot-only
8807,1.0,1,10.285000809907013,medium,robot-only
8808,0.5,2,9.406358886492407,medium,human-only
8809,0.5,0,10.470120969628502,medium,human-only
8810,0.0,0,13.399428225346531,low,collaborative
8811,1.0,1,7.138671778370117,high,robot-only
8812,0.5,2,10.117025188408087,low,robot-only
8813,0.5,0,13.524872650062546,medium,robot-only
8814,0.5,1,9.749663718978235,high,human-only
8815,0.5,2,8.27365580161402,low,collaborative
8816,0.0,0,11.88493814071815,high,robot-only
8817,1.0,2,8.264552055106993,low,collaborative
8818,0.0,2,9.881200728608016,medium,collaborative
8819,0.5,2,8.433224595478615,medium,robot-only
8820,0.5,2,7.744246389745632,medium,robot-only
8821,0.5,2,11.337976110702865,low,robot-only
8822,0.5,2,11.198302387444022,high,collaborative
8823,1.0,1,10.090539835481898,medium,collaborative
8824,1.0,0,8.846030656044285,low,human-only
8825,0.0,1,10.90570755622325,low,human-only
8826,0.0,0,10.487438037534671,low,human-only
8827,1.0,2,7.847652696122754,high,collaborative
8828,0.0,2,12.13727864069406,low,human-only
8829,0.0,0,12.271923606727533,medium,robot-only
8830,1.0,0,7.044829285745498,high,collaborative
8831,0.0,1,9.80553096607323,medium,collaborative
8832,1.0,1,10.628392303027319,high,collaborative
8833,1.0,1,13.288078088279702,high,robot-only
8834,1.0,1,11.87240135480954,medium,collaborative
8835,0.0,2,8.657193577050482,low,robot-only
8836,0.5,1,8.184681894786083,medium,human-only
8837,0.5,1,8.506588438191532,medium,collaborative
8838,1.0,1,11.53974329098688,medium,collaborative
8839,1.0,1,10.25726061461812,high,collaborative
8840,1.0,2,10.590862553458173,high,collaborative
8841,0.5,0,8.245753679415685,low,robot-only
8842,1.0,1,9.660679357222305,medium,robot-only
8843,0.0,2,9.68962837150064,medium,collaborative
8844,0.0,2,12.016790532285224,low,collaborative
8845,0.5,0,12.006032495463447,high,robot-only
8846,0.0,0,6.629956530685749,high,human-only
8847,1.0,1,10.803614630742363,high,collaborative
8848,0.5,0,8.366893628847622,medium,human-only
8849,0.5,0,8.28528137738666,high,human-only
8850,0.0,2,10.360910376570798,medium,human-only
8851,0.0,0,9.65869000422181,medium,collaborative
8852,0.5,2,10.650141179691584,medium,collaborative
8853,0.5,1,8.720738214485376,low,collaborative
8854,0.5,1,9.154771728790903,medium,collaborative
8855,0.5,1,7.305401281583771,high,robot-only
8856,0.0,2,8.274640851569876,low,collaborative
8857,0.5,2,10.611429705878107,low,robot-only
8858,1.0,2,10.023611714556635,low,collaborative
8859,1.0,1,7.260007630920567,medium,human-only
8860,0.0,2,7.8456849911011535,medium,robot-only
8861,1.0,0,12.098728005065926,medium,robot-only
8862,1.0,1,9.313665895458135,medium,robot-only
8863,1.0,0,12.119404488257263,medium,robot-only
8864,0.0,1,3.159144237840928,medium,collaborative
8865,0.5,0,8.116904335743985,low,collaborative
8866,0.0,1,10.315275131156106,medium,collaborative
8867,1.0,1,10.060498205132939,high,robot-only
8868,0.0,0,8.74893204528709,low,robot-only
8869,1.0,0,12.356390006624746,medium,robot-only
8870,0.5,1,12.375827909766553,low,collaborative
8871,1.0,0,11.496215920898376,low,collaborative
8872,0.0,1,8.097006557585345,medium,collaborative
8873,0.0,1,8.960894436272216,medium,robot-only
8874,0.5,2,11.219141198891162,medium,collaborative
8875,0.5,1,9.900374813575672,medium,robot-only
8876,0.0,1,9.81016079162853,medium,human-only
8877,0.0,1,9.949079199155875,low,robot-only
8878,0.0,2,11.740755382394273,low,human-only
8879,0.0,0,8.294317844047972,low,robot-only
8880,0.5,0,9.23246229996193,medium,collaborative
8881,1.0,0,7.487380824762624,medium,human-only
8882,1.0,0,12.260378767818722,low,collaborative
8883,1.0,0,8.73196525656646,low,robot-only
8884,1.0,0,6.637202328586104,medium,human-only
8885,1.0,1,9.810088829314763,high,robot-only
8886,1.0,1,9.863529021475312,medium,collaborative
8887,1.0,1,6.500087535993423,low,robot-only
8888,1.0,0,11.401341436546698,medium,robot-only
8889,0.0,1,5.889650111904153,low,collaborative
8890,0.5,0,10.33257735130077,medium,collaborative
8891,0.0,0,7.132225438861598,low,robot-only
8892,0.0,0,11.202969977339611,low,collaborative
8893,0.5,1,13.325494286778353,medium,collaborative
8894,0.0,2,7.200219003039717,low,collaborative
8895,1.0,1,9.235924002230538,low,collaborative
8896,1.0,1,10.46112933810892,high,robot-only
8897,0.5,2,9.114849997085393,high,collaborative
8898,0.0,2,11.241396110750657,medium,robot-only
8899,0.5,0,9.752186081137541,medium,robot-only
8900,0.5,0,12.593961993601672,medium,human-only
8901,0.0,2,14.634682027274511,low,robot-only
8902,0.5,0,9.095319141947138,low,robot-only
8903,1.0,1,11.632114687551278,medium,robot-only
8904,1.0,1,13.086034202725749,low,human-only
8905,0.0,1,10.139695808695748,medium,robot-only
8906,0.5,1,11.280830654925035,medium,collaborative
8907,1.0,2,10.093938895138365,medium,collaborative
8908,0.0,2,9.700975356291549,high,collaborative
8909,0.5,2,10.272141406305975,low,human-only
8910,0.0,0,8.141723222640223,medium,human-only
8911,0.0,2,8.1940305141299,medium,human-only
8912,0.5,2,10.600907704712704,high,collaborative
8913,0.0,1,11.374142692342735,high,robot-only
8914,1.0,1,9.277996011712622,medium,human-only
8915,1.0,2,8.663088355381582,high,human-only
8916,0.5,2,8.044306237421502,high,robot-only
8917,0.5,1,8.06336131606973,low,human-only
8918,0.5,2,11.861009225351419,low,human-only
8919,1.0,2,10.053476053134148,medium,collaborative
8920,1.0,1,10.10770369703009,high,collaborative
8921,0.5,0,10.934445395147733,medium,robot-only
8922,0.5,0,14.28815193186044,low,robot-only
8923,0.5,1,8.137362275782246,medium,human-only
8924,1.0,2,10.431525101428944,low,robot-only
8925,0.0,1,6.626746894659133,medium,human-only
8926,1.0,2,9.340508502655814,low,human-only
8927,1.0,2,4.283821267162004,high,collaborative
8928,1.0,1,7.48381477979483,low,collaborative
8929,0.0,0,13.165901798249529,low,collaborative
8930,1.0,1,11.56253873002288,high,collaborative
8931,0.0,0,10.441077525496562,low,robot-only
8932,0.5,2,12.401379227906663,high,collaborative
8933,0.5,0,8.682792813727653,low,collaborative
8934,0.0,2,13.143758528351333,low,collaborative
8935,0.0,2,7.713919372061838,medium,collaborative
8936,1.0,1,10.102803370696646,low,robot-only
8937,1.0,1,10.025046941861884,high,robot-only
8938,1.0,2,9.38298522405848,medium,human-only
8939,1.0,0,12.523579764783818,low,robot-only
8940,0.5,1,9.391205969847308,low,human-only
